batch_id,article_key,article_number_current,article_number_ar,boe_official_source_url,boe_access_date,boe_article_found_flag,official_arabic_text_reconciled,official_arabic_text_hash_sha256,official_arabic_text_length_chars,official_arabic_text_source_method,uploaded_candidate_compared_flag,uploaded_candidate_match_status,uploaded_candidate_issue_type,amendment_status_from_tracking,m44_related_flag,mukarrar_or_renumbered_or_deleted_flag,reconciliation_status,reconciliation_notes,ready_for_future_ingestion_flag
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_186,186,المادة السادسة والثمانون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,no,none,DO_NOT_INGEST_YET,Article 186 is amended; BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_187,187,المادة السابعة والثمانون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,لا يجوز السماح لأي شخص بالعمل في العمليات التي يسري عليها هذا الباب إلا بعد إجراء فحص طبي كامل عليه، وثبوت لياقته الصحية للعمل المطلوب، ويجب إعادة هذا الفحص دوريًَّا، ولا يجوز تحميل العامل أي نفقة مقابل الفحوص الطبية اللازمة.ويحدد الوزير بقرار منه الأوضاع والشروط والمدد التي يجب الالتزام بها.,c6b2b33e019dcdac77a958569c1891587e33467bc16185d88701eb1125319206,293,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 008: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_188,188,المادة الثامنة والثمانون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,لا تزيد ساعات العمل الفعلية التي يمضيها العامل تحت سطح الأرض على سبع ساعات في اليوم، ولا يجوز إبقاء العامل في مكان العمل سواء فوق سطح الأرض أو في باطنها مدة تزيد على عشر ساعات في اليوم، وإذا كان العمل في باطن الأرض فتشمل هذه المدة الوقت الذي يستغرقه العامل للوصول من سطح الأرض والوقت الذي يستغرقه للعودة من باطن الأرض إلى سطحها.,af75957c43c4d3d4a46aa742ac35477508f102f4602cee812995823161f2c152,328,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 008: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_189,189,المادة التاسعة والثمانون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,يحظر دخول أماكن العمل وملحقاتها على غير العاملين فيها وعلى غير المكلفين بالتفتيش على المنجم أو المحجر والأشخاص الذين يحملون إذنًا خاصًَّا من الجهة المختصة.,1f8a9a644e9370531d6654aa4e34c377ed5447d53c5f61adeb4df225da74aa26,155,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 008: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_190,190,المادة التسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,على صاحب العمل أن يعد سجلًَّا خاصًَّا لقيد العمال وحصرهم قبل دخولهم إلى أماكن العمل وعند خروجهم منها.,4e090847f2052657cf750134da274c61de32138c9c731188d5d2a793ab89c3b1,101,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 008: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_191,191,المادة الحادية والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,على صاحب العمل أو المدير المسؤول أن يضع لائحة بالأوامر والتعليمات الخاصة بالسلامة العامة.,2cbe7619284c2a707e1a6c6a96fd9bd315f4d82186d522e2fb8dc6fde8ca60f7,89,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 008: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_192,192,المادة الثانية والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,على صاحب العمل إنشاء نقطة إنقاذ قريبة من مكان العمل مجهزة بأدوات الإنقاذ والإسعافات الضرورية، وأن يكون بهذه النقطة وسيلة اتصال مناسبة، بحيث تصلح للاستعانة بها في الحال، وعليه تعيين عامل فني مدرب للإشراف على عمليات الإنقاذ والإسعافات الأولية.,cd2167ebaa6997e210e454dce15fdb5f4c87ff86763ca3d1a9da994156a6395f,241,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 008: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_193,193,المادة الثالثة والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,مع عدم الإخلال بحكم المادة الثانية والأربعين بعد المائة من هذا النظام على صاحب العمل أن يعد في كل منجم أو محجر يشتغل فيه خمسون عاملًا على الأقل مكانًا مناسبًا يحتوي على غرفة مجهزة بوسائل الإنقاذ والإسعافات الأولية، وأخرى للتمريض، فضلًا عن غرفة أو أكثر لتغيير الملابس. أما في المناجم والمحاجر التي يقل عدد العمال في كل منها عن خمسين عاملًا وتقع في دائرة قطرها عشرون كيلو مترًا فيجوز لصاحب العمل أن يشترك في إنشاء مكان للإنقاذ والإسعاف في مكان وسط، أو ينشئ مكانًا للإنقاذ والإسعاف مستقلًَّا.وللوزير تحديد وسائل الإنقاذ والإسعاف وتدابير الوقاية والحماية في المناجم والمحاجر، وكذلك مسؤوليات أصحاب العمل وحقوق العمال وواجباتهم.,c77dcc6062c21eabe0740f71a06523f290e4f0ab4df48ced4825d1a4d0add510,622,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 008: BOE official Arabic text captured from main DOM; non-amended article,yes
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_194,194,المادة الرابعة والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,no,none,DO_NOT_INGEST_YET,Article 194 is amended; BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_195,195,المادة الخامسة والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,not_compared,article_abolished_by_amendment,yes,deleted_or_abolished,DO_NOT_INGEST_YET,Article 195 abolished by amendment via M/44; BOE main DOM may contain base text; old/base text not captured as current official text; existing unresolved issue carried forward; do not ingest until current status is verified,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_196,196,المادة السادسة والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,yes,none,DO_NOT_INGEST_YET,Article 196 is amended; BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_197,197,المادة السابعة والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,DELETED_OR_ABOLISHED_NEEDS_MANUAL_RECONCILIATION,not_available,not_compared,not_compared,article_abolished_by_amendment,yes,deleted_or_abolished,DO_NOT_INGEST_YET,Article 197 abolished by amendment via M/44; BOE main DOM may contain base text; old/base text not captured as current official text; existing unresolved issue carried forward; do not ingest until current status is verified,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_198,198,المادة الثامنة والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,yes,none,DO_NOT_INGEST_YET,Article 198 is amended; BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_199,199,المادة التاسعة والتسعون بعد المائة,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,,,0,NEEDS_AMENDMENT_POPUP_RECONCILIATION,not_available,not_compared,not_compared,amended_article_flag,yes,none,DO_NOT_INGEST_YET,Article 199 is amended; BOE main DOM may be original/base text; amendment shown through popup; current post-amendment text not safely captured; do not ingest until official current text is cleanly captured,needs_manual_review
LABOR_LAW_TEXT_RECONCILIATION_BATCH_008_ARTICLES_176_200,labor_law_art_200,200,المادة المئتان,https://laws.boe.gov.sa/boelaws/laws/lawdetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1,2026-07-07,yes,على من يقوم بالتفتيش أن يبلغ بحضوره صاحب العمل أو ممثله، وذلك ما لم ير أن المهمة التي يقوم من أجلها بالتفتيش تقتضي غير ذلك.,59e91782a6a6bfbb1c42f511bf8c57151048d9c558d25e51d1fb2dc3b259a802,123,BOE_DOM_ARTICLE_TEXT,not_available,not_compared,not_compared,not_amended,no,none,RECONCILED_FROM_BOE_OFFICIAL_AR,Batch 008: BOE official Arabic text captured from main DOM; non-amended article,yes
